coprd_company_code|company_name|coprd_date|mr_info_full_name|coprd_product_code|product_name_mst|nic_prod_code|nic_name
112888|K R B L LTD.|19940930|Interim financials|24040404000000000000|Rice|01124|Inorganic farming of non-basmati rice
112888|K R B L LTD.|19950331|Annual Report|24040404000000000000|Rice|01124|Inorganic farming of non-basmati rice
112888|K R B L LTD.|19950930|Interim financials|24040404000000000000|Rice|01124|Inorganic farming of non-basmati rice
112888|K R B L LTD.|19960331|Annual Report|24040404000000000000|Rice|01124|Inorganic farming of non-basmati rice
112888|K R B L LTD.|19960930|Interim financials|24040404000000000000|Rice|01124|Inorganic farming of non-basmati rice
112888|K R B L LTD.|19970331|Annual Report|24040404000000000000|Rice|01124|Inorganic farming of non-basmati rice
112888|K R B L LTD.|19970930|Interim financials|24040404000000000000|Rice|01124|Inorganic farming of non-basmati rice
112888|K R B L LTD.|19980331|Annual Report|24040404000000000000|Rice|01124|Inorganic farming of non-basmati rice
112888|K R B L LTD.|19980630|Interim financials|24040404000000000000|Rice|01124|Inorganic farming of non-basmati rice
112888|K R B L LTD.|19980930|Interim financials|24040404000000000000|Rice|01124|Inorganic farming of non-basmati rice
112888|K R B L LTD.|19981231|Interim financials|24040404000000000000|Rice|01124|Inorganic farming of non-basmati rice
112888|K R B L LTD.|19990331|Annual Report|24040404000000000000|Rice|01124|Inorganic farming of non-basmati rice
112888|K R B L LTD.|19990630|Interim financials|24040404000000000000|Rice|01124|Inorganic farming of non-basmati rice
112888|K R B L LTD.|19990930|Interim financials|24040404000000000000|Rice|01124|Inorganic farming of non-basmati rice
112888|K R B L LTD.|19991231|Interim financials|24040404000000000000|Rice|01124|Inorganic farming of non-basmati rice
112888|K R B L LTD.|20000331|Annual Report|24040404000000000000|Rice|01124|Inorganic farming of non-basmati rice
112888|K R B L LTD.|20000630|Interim financials|24040404000000000000|Rice|01124|Inorganic farming of non-basmati rice
112888|K R B L LTD.|20000930|Interim financials|24040404000000000000|Rice|01124|Inorganic farming of non-basmati rice
112888|K R B L LTD.|20001231|Interim financials|24040404000000000000|Rice|01124|Inorganic farming of non-basmati rice
112888|K R B L LTD.|20010331|Annual Report|24040404000000000000|Rice|01124|Inorganic farming of non-basmati rice
112888|K R B L LTD.|20010630|Interim financials|24040404000000000000|Rice|01124|Inorganic farming of non-basmati rice
112888|K R B L LTD.|20010930|Interim financials|24040404000000000000|Rice|01124|Inorganic farming of non-basmati rice
112888|K R B L LTD.|20011231|Interim financials|24040404000000000000|Rice|01124|Inorganic farming of non-basmati rice
112888|K R B L LTD.|20020331|Annual Report|24040404000000000000|Rice|01124|Inorganic farming of non-basmati rice
112888|K R B L LTD.|20020630|Interim financials|24040404000000000000|Rice|01124|Inorganic farming of non-basmati rice
112888|K R B L LTD.|20020930|Interim financials|24040404000000000000|Rice|01124|Inorganic farming of non-basmati rice
112888|K R B L LTD.|20021231|Interim financials|24040404000000000000|Rice|01124|Inorganic farming of non-basmati rice
112888|K R B L LTD.|20030331|Annual Report|24040404000000000000|Rice|01124|Inorganic farming of non-basmati rice
112888|K R B L LTD.|20030630|Interim financials|24040404000000000000|Rice|01124|Inorganic farming of non-basmati rice
112888|K R B L LTD.|20030930|Interim financials|24040404000000000000|Rice|01124|Inorganic farming of non-basmati rice
112888|K R B L LTD.|20031231|Interim financials|24040404000000000000|Rice|01124|Inorganic farming of non-basmati rice
112888|K R B L LTD.|20040331|Annual Report|24040404000000000000|Rice|01124|Inorganic farming of non-basmati rice
112888|K R B L LTD.|20040630|Interim financials|24040404000000000000|Rice|01124|Inorganic farming of non-basmati rice
112888|K R B L LTD.|20040930|Interim financials|24040404000000000000|Rice|01124|Inorganic farming of non-basmati rice
112888|K R B L LTD.|20041231|Interim financials|24040404000000000000|Rice|01124|Inorganic farming of non-basmati rice
112888|K R B L LTD.|20050331|Annual Report|24040404000000000000|Rice|01124|Inorganic farming of non-basmati rice
112888|K R B L LTD.|20050630|Interim financials|24040404000000000000|Rice|01124|Inorganic farming of non-basmati rice
112888|K R B L LTD.|20050930|Interim financials|24040404000000000000|Rice|01124|Inorganic farming of non-basmati rice
112888|K R B L LTD.|20051231|Interim financials|24040404000000000000|Rice|01124|Inorganic farming of non-basmati rice
112888|K R B L LTD.|20060331|Annual Report|24040404000000000000|Rice|01124|Inorganic farming of non-basmati rice
112888|K R B L LTD.|20060630|Interim financials|24040404000000000000|Rice|01124|Inorganic farming of non-basmati rice
112888|K R B L LTD.|20060930|Interim financials|24040404000000000000|Rice|01124|Inorganic farming of non-basmati rice
112888|K R B L LTD.|20061231|Interim financials|24040404000000000000|Rice|01124|Inorganic farming of non-basmati rice
112888|K R B L LTD.|20070331|Annual Report|24040404000000000000|Rice|01124|Inorganic farming of non-basmati rice
112888|K R B L LTD.|20070630|Interim financials|24040404000000000000|Rice|01124|Inorganic farming of non-basmati rice
112888|K R B L LTD.|20070930|Interim financials|24040404000000000000|Rice|01124|Inorganic farming of non-basmati rice
112888|K R B L LTD.|20071231|Interim financials|24040404000000000000|Rice|01124|Inorganic farming of non-basmati rice
112888|K R B L LTD.|20080331|Annual Report|24040404000000000000|Rice|01124|Inorganic farming of non-basmati rice
112888|K R B L LTD.|20080630|Interim financials|24040404000000000000|Rice|01124|Inorganic farming of non-basmati rice
112888|K R B L LTD.|20080930|Interim financials|24040404000000000000|Rice|01124|Inorganic farming of non-basmati rice
112888|K R B L LTD.|20081231|Interim financials|24040404000000000000|Rice|01124|Inorganic farming of non-basmati rice
112888|K R B L LTD.|20090331|Annual Report|24040404000000000000|Rice|01124|Inorganic farming of non-basmati rice
112888|K R B L LTD.|20090630|Interim financials|24040404000000000000|Rice|01124|Inorganic farming of non-basmati rice
112888|K R B L LTD.|20090930|Interim financials|24040404000000000000|Rice|01124|Inorganic farming of non-basmati rice
112888|K R B L LTD.|20091231|Interim financials|24040404000000000000|Rice|01124|Inorganic farming of non-basmati rice
112888|K R B L LTD.|20100331|Annual Report|24040404000000000000|Rice|01124|Inorganic farming of non-basmati rice
112888|K R B L LTD.|20100630|Interim financials|24040404000000000000|Rice|01124|Inorganic farming of non-basmati rice
112888|K R B L LTD.|20100930|Interim financials|24040404000000000000|Rice|01124|Inorganic farming of non-basmati rice
112888|K R B L LTD.|20101231|Interim financials|24040404000000000000|Rice|01124|Inorganic farming of non-basmati rice
112888|K R B L LTD.|20110331|Annual Report|24040404000000000000|Rice|01124|Inorganic farming of non-basmati rice
112888|K R B L LTD.|20110630|Interim financials|24040404000000000000|Rice|01124|Inorganic farming of non-basmati rice
112888|K R B L LTD.|20110930|Interim financials|24040404000000000000|Rice|01124|Inorganic farming of non-basmati rice
112888|K R B L LTD.|20111231|Interim financials|24040404000000000000|Rice|01124|Inorganic farming of non-basmati rice
112888|K R B L LTD.|20120331|Annual Report|24040404000000000000|Rice|01124|Inorganic farming of non-basmati rice
112888|K R B L LTD.|20120630|Interim financials|24040404000000000000|Rice|01124|Inorganic farming of non-basmati rice
112888|K R B L LTD.|20120930|Interim financials|24040404000000000000|Rice|01124|Inorganic farming of non-basmati rice
112888|K R B L LTD.|20121231|Interim financials|24040404000000000000|Rice|01124|Inorganic farming of non-basmati rice
112888|K R B L LTD.|20130331|Annual Report|24040404000000000000|Rice|01124|Inorganic farming of non-basmati rice
112888|K R B L LTD.|20130630|Interim financials|24040404000000000000|Rice|01124|Inorganic farming of non-basmati rice
112888|K R B L LTD.|20130930|Interim financials|24040404000000000000|Rice|01124|Inorganic farming of non-basmati rice
112888|K R B L LTD.|20131231|Interim financials|24040404000000000000|Rice|01124|Inorganic farming of non-basmati rice
112888|K R B L LTD.|20140331|Annual Report|24040404000000000000|Rice|01124|Inorganic farming of non-basmati rice
112888|K R B L LTD.|20140630|Interim financials|24040404000000000000|Rice|01124|Inorganic farming of non-basmati rice
112888|K R B L LTD.|20140930|Interim financials|24040404000000000000|Rice|01124|Inorganic farming of non-basmati rice
112888|K R B L LTD.|20141231|Interim financials|24040404000000000000|Rice|01124|Inorganic farming of non-basmati rice
112888|K R B L LTD.|20150331|Annual Report|24040404000000000000|Rice|01124|Inorganic farming of non-basmati rice
112888|K R B L LTD.|20150630|Interim financials|24040404000000000000|Rice|01124|Inorganic farming of non-basmati rice
112888|K R B L LTD.|20150930|Interim financials|24040404000000000000|Rice|01124|Inorganic farming of non-basmati rice
112888|K R B L LTD.|20151231|Interim financials|24040404000000000000|Rice|01124|Inorganic farming of non-basmati rice
112888|K R B L LTD.|20160331|Annual Report|24040404000000000000|Rice|01124|Inorganic farming of non-basmati rice
112888|K R B L LTD.|20160630|Interim financials|24040404000000000000|Rice|01124|Inorganic farming of non-basmati rice
112888|K R B L LTD.|20160930|Interim financials|24040404000000000000|Rice|01124|Inorganic farming of non-basmati rice
112888|K R B L LTD.|20161231|Interim financials|24040404000000000000|Rice|01124|Inorganic farming of non-basmati rice
112888|K R B L LTD.|20170331|Annual Report|24040404000000000000|Rice|01124|Inorganic farming of non-basmati rice
112888|K R B L LTD.|20170630|Interim financials|24040404000000000000|Rice|01124|Inorganic farming of non-basmati rice
112888|K R B L LTD.|20170930|Interim financials|24040404000000000000|Rice|01124|Inorganic farming of non-basmati rice
112888|K R B L LTD.|20171231|Interim financials|24040404000000000000|Rice|01124|Inorganic farming of non-basmati rice
112888|K R B L LTD.|20180331|Annual Report|24040404000000000000|Rice|01124|Inorganic farming of non-basmati rice
112888|K R B L LTD.|20180630|Interim financials|24040404000000000000|Rice|01124|Inorganic farming of non-basmati rice
112888|K R B L LTD.|20180930|Interim financials|24040404000000000000|Rice|01124|Inorganic farming of non-basmati rice
112888|K R B L LTD.|20181231|Interim financials|24040404000000000000|Rice|01124|Inorganic farming of non-basmati rice
112888|K R B L LTD.|20190331|Annual Report|24040404000000000000|Rice|01124|Inorganic farming of non-basmati rice
112888|K R B L LTD.|20190630|Interim financials|24040404000000000000|Rice|01124|Inorganic farming of non-basmati rice
112888|K R B L LTD.|20190930|Interim financials|24040404000000000000|Rice|01124|Inorganic farming of non-basmati rice
112888|K R B L LTD.|20191231|Interim financials|24040404000000000000|Rice|01124|Inorganic farming of non-basmati rice
112888|K R B L LTD.|20200331|Annual Report|24040404000000000000|Rice|01124|Inorganic farming of non-basmati rice
112888|K R B L LTD.|20200630|Interim financials|24040404000000000000|Rice|01124|Inorganic farming of non-basmati rice
112888|K R B L LTD.|20200930|Interim financials|24040404000000000000|Rice|01124|Inorganic farming of non-basmati rice
112888|K R B L LTD.|20201231|Interim financials|24040404000000000000|Rice|01124|Inorganic farming of non-basmati rice
112888|K R B L LTD.|20210331|Annual Report|24040404000000000000|Rice|01124|Inorganic farming of non-basmati rice
112888|K R B L LTD.|20210630|Interim financials|24040404000000000000|Rice|01124|Inorganic farming of non-basmati rice
112888|K R B L LTD.|20210930|Interim financials|24040404000000000000|Rice|01124|Inorganic farming of non-basmati rice
112888|K R B L LTD.|20211231|Interim financials|24040404000000000000|Rice|01124|Inorganic farming of non-basmati rice
112888|K R B L LTD.|20220331|Annual Report|24040404000000000000|Rice|01124|Inorganic farming of non-basmati rice
112888|K R B L LTD.|20220630|Interim financials|24040404000000000000|Rice|01124|Inorganic farming of non-basmati rice
112888|K R B L LTD.|20220930|Interim financials|24040404000000000000|Rice|01124|Inorganic farming of non-basmati rice
112888|K R B L LTD.|20221231|Interim financials|24040404000000000000|Rice|01124|Inorganic farming of non-basmati rice
112888|K R B L LTD.|20230331|Annual Report|24040404000000000000|Rice|01124|Inorganic farming of non-basmati rice
112888|K R B L LTD.|20230630|Interim financials|24040404000000000000|Rice|01124|Inorganic farming of non-basmati rice
115914|MANE KANCOR INGREDIENTS PVT. LTD.|19990331|Annual Report|50280404000000000000|Essential oils|20293|Manufacture of essential oils; modification by chemical processes of oils and fats (e.g. by oxidation, polymerization etc.)
115914|MANE KANCOR INGREDIENTS PVT. LTD.|20000331|Annual Report|50280404000000000000|Essential oils|20293|Manufacture of essential oils; modification by chemical processes of oils and fats (e.g. by oxidation, polymerization etc.)
115914|MANE KANCOR INGREDIENTS PVT. LTD.|20010331|Annual Report|50280404000000000000|Essential oils|20293|Manufacture of essential oils; modification by chemical processes of oils and fats (e.g. by oxidation, polymerization etc.)
115914|MANE KANCOR INGREDIENTS PVT. LTD.|20020331|Annual Report|50280404000000000000|Essential oils|20293|Manufacture of essential oils; modification by chemical processes of oils and fats (e.g. by oxidation, polymerization etc.)
115914|MANE KANCOR INGREDIENTS PVT. LTD.|20030331|Annual Report|50280404000000000000|Essential oils|20293|Manufacture of essential oils; modification by chemical processes of oils and fats (e.g. by oxidation, polymerization etc.)
115914|MANE KANCOR INGREDIENTS PVT. LTD.|20040331|Annual Report|50280404000000000000|Essential oils|20293|Manufacture of essential oils; modification by chemical processes of oils and fats (e.g. by oxidation, polymerization etc.)
115914|MANE KANCOR INGREDIENTS PVT. LTD.|20050331|Annual Report|50280404000000000000|Essential oils|20293|Manufacture of essential oils; modification by chemical processes of oils and fats (e.g. by oxidation, polymerization etc.)
115914|MANE KANCOR INGREDIENTS PVT. LTD.|20060331|Annual Report|50280404000000000000|Essential oils|20293|Manufacture of essential oils; modification by chemical processes of oils and fats (e.g. by oxidation, polymerization etc.)
115914|MANE KANCOR INGREDIENTS PVT. LTD.|20070331|Annual Report|50280404000000000000|Essential oils|20293|Manufacture of essential oils; modification by chemical processes of oils and fats (e.g. by oxidation, polymerization etc.)
115914|MANE KANCOR INGREDIENTS PVT. LTD.|20080331|Annual Report|50280404000000000000|Essential oils|20293|Manufacture of essential oils; modification by chemical processes of oils and fats (e.g. by oxidation, polymerization etc.)
115914|MANE KANCOR INGREDIENTS PVT. LTD.|20090331|Annual Report|50280404000000000000|Essential oils|20293|Manufacture of essential oils; modification by chemical processes of oils and fats (e.g. by oxidation, polymerization etc.)
115914|MANE KANCOR INGREDIENTS PVT. LTD.|20100331|Annual Report|50280404000000000000|Essential oils|20293|Manufacture of essential oils; modification by chemical processes of oils and fats (e.g. by oxidation, polymerization etc.)
115914|MANE KANCOR INGREDIENTS PVT. LTD.|20110331|Annual Report|50280404000000000000|Essential oils|20293|Manufacture of essential oils; modification by chemical processes of oils and fats (e.g. by oxidation, polymerization etc.)
115914|MANE KANCOR INGREDIENTS PVT. LTD.|20120331|Annual Report|50280404000000000000|Essential oils|20293|Manufacture of essential oils; modification by chemical processes of oils and fats (e.g. by oxidation, polymerization etc.)
115914|MANE KANCOR INGREDIENTS PVT. LTD.|20130331|Annual Report|50280404000000000000|Essential oils|20293|Manufacture of essential oils; modification by chemical processes of oils and fats (e.g. by oxidation, polymerization etc.)
115914|MANE KANCOR INGREDIENTS PVT. LTD.|20140331|Annual Report|50280404000000000000|Essential oils|20293|Manufacture of essential oils; modification by chemical processes of oils and fats (e.g. by oxidation, polymerization etc.)
115914|MANE KANCOR INGREDIENTS PVT. LTD.|20150331|Annual Report|50280404000000000000|Essential oils|20293|Manufacture of essential oils; modification by chemical processes of oils and fats (e.g. by oxidation, polymerization etc.)
115914|MANE KANCOR INGREDIENTS PVT. LTD.|20160331|Annual Report|50280404000000000000|Essential oils|20293|Manufacture of essential oils; modification by chemical processes of oils and fats (e.g. by oxidation, polymerization etc.)
115914|MANE KANCOR INGREDIENTS PVT. LTD.|20170331|Annual Report|50280404000000000000|Essential oils|20293|Manufacture of essential oils; modification by chemical processes of oils and fats (e.g. by oxidation, polymerization etc.)
115914|MANE KANCOR INGREDIENTS PVT. LTD.|20180331|Annual Report|50280404000000000000|Essential oils|20293|Manufacture of essential oils; modification by chemical processes of oils and fats (e.g. by oxidation, polymerization etc.)
115914|MANE KANCOR INGREDIENTS PVT. LTD.|20190331|Annual Report|50280404000000000000|Essential oils|20293|Manufacture of essential oils; modification by chemical processes of oils and fats (e.g. by oxidation, polymerization etc.)
115914|MANE KANCOR INGREDIENTS PVT. LTD.|20200331|Annual Report|50280404000000000000|Essential oils|20293|Manufacture of essential oils; modification by chemical processes of oils and fats (e.g. by oxidation, polymerization etc.)
115914|MANE KANCOR INGREDIENTS PVT. LTD.|20210331|Annual Report|50280404000000000000|Essential oils|20293|Manufacture of essential oils; modification by chemical processes of oils and fats (e.g. by oxidation, polymerization etc.)
115914|MANE KANCOR INGREDIENTS PVT. LTD.|20220331|Annual Report|50280404000000000000|Essential oils|20293|Manufacture of essential oils; modification by chemical processes of oils and fats (e.g. by oxidation, polymerization etc.)
119601|KEVENTER AGRO LTD.|19990331|Annual Report|33522000000000000000|Fruit & vegetable extracts|10304|Manufacture of fruit or vegetable juices and their concentrates, squashes and powder
119601|KEVENTER AGRO LTD.|20000331|Prospectus|33522000000000000000|Fruit & vegetable extracts|10304|Manufacture of fruit or vegetable juices and their concentrates, squashes and powder
119601|KEVENTER AGRO LTD.|20010331|Annual Report|33522000000000000000|Fruit & vegetable extracts|10304|Manufacture of fruit or vegetable juices and their concentrates, squashes and powder
119601|KEVENTER AGRO LTD.|20020331|Annual Report|33522000000000000000|Fruit & vegetable extracts|10304|Manufacture of fruit or vegetable juices and their concentrates, squashes and powder
119601|KEVENTER AGRO LTD.|20030331|Annual Report|33522000000000000000|Fruit & vegetable extracts|10304|Manufacture of fruit or vegetable juices and their concentrates, squashes and powder
119601|KEVENTER AGRO LTD.|20050331|Annual Report|33522004000000000000|Fruit juice|10304|Manufacture of fruit or vegetable juices and their concentrates, squashes and powder
119601|KEVENTER AGRO LTD.|20060331|Annual Report|33522004000000000000|Fruit juice|10304|Manufacture of fruit or vegetable juices and their concentrates, squashes and powder
119601|KEVENTER AGRO LTD.|20070331|Annual Report|33522004000000000000|Fruit juice|10304|Manufacture of fruit or vegetable juices and their concentrates, squashes and powder
119601|KEVENTER AGRO LTD.|20080331|Annual Report|33522004000000000000|Fruit juice|10304|Manufacture of fruit or vegetable juices and their concentrates, squashes and powder
119601|KEVENTER AGRO LTD.|20090331|Annual Report|33522004000000000000|Fruit juice|10304|Manufacture of fruit or vegetable juices and their concentrates, squashes and powder
119601|KEVENTER AGRO LTD.|20100331|Annual Report|94050000000000000000|Diversified manufacturing|34|Diversified
119601|KEVENTER AGRO LTD.|20110331|Annual Report|94000000000000000000|Diversified|34|Diversified
119601|KEVENTER AGRO LTD.|20140331|Annual Report|33522004000000000000|Fruit juice|10304|Manufacture of fruit or vegetable juices and their concentrates, squashes and powder
119601|KEVENTER AGRO LTD.|20150331|Annual Report|33522004000000000000|Fruit juice|10304|Manufacture of fruit or vegetable juices and their concentrates, squashes and powder
119601|KEVENTER AGRO LTD.|20160331|Annual Report|94000000000000000000|Diversified|34|Diversified
119601|KEVENTER AGRO LTD.|20170331|Annual Report|94000000000000000000|Diversified|34|Diversified
119601|KEVENTER AGRO LTD.|20180331|Annual Report|94000000000000000000|Diversified|34|Diversified
119601|KEVENTER AGRO LTD.|20190331|Annual Report|94000000000000000000|Diversified|34|Diversified
119601|KEVENTER AGRO LTD.|20200331|Annual Report|33522004000000000000|Fruit juice|10304|Manufacture of fruit or vegetable juices and their concentrates, squashes and powder
119601|KEVENTER AGRO LTD.|20210331|Annual Report|33522004000000000000|Fruit juice|10304|Manufacture of fruit or vegetable juices and their concentrates, squashes and powder
119601|KEVENTER AGRO LTD.|20220331|Annual Report|33522004000000000000|Fruit juice|10304|Manufacture of fruit or vegetable juices and their concentrates, squashes and powder
125758|L T FOODS LTD.|19920804|Prospectus|24040404000000000000|Rice|01124|Inorganic farming of non-basmati rice
125758|L T FOODS LTD.|19921020|Prospectus|24040404000000000000|Rice|01124|Inorganic farming of non-basmati rice
125758|L T FOODS LTD.|19921219|Prospectus|24040404000000000000|Rice|01124|Inorganic farming of non-basmati rice
125758|L T FOODS LTD.|19931023|Prospectus|24040404000000000000|Rice|01124|Inorganic farming of non-basmati rice
125758|L T FOODS LTD.|19940331|Prospectus|24040404000000000000|Rice|01124|Inorganic farming of non-basmati rice
125758|L T FOODS LTD.|19940630|Prospectus|24040404000000000000|Rice|01124|Inorganic farming of non-basmati rice
125758|L T FOODS LTD.|19941031|Prospectus|24040404000000000000|Rice|01124|Inorganic farming of non-basmati rice
125758|L T FOODS LTD.|19980331|Annual Report|80040416000000000000|Wholesale trade in manufactured products|46102|Activities of commission agents dealing in wholesale trade inwood, paper, skin, leather and fur, fuel, petroleum products, chemicals, perfumery and cosmetics, glass, minerals, ores and metals
125758|L T FOODS LTD.|19990331|Annual Report|80040416440000000000|Wholesale trade in miscellaneous manufactured articles|46909|Other non-specialised wholesale trade n.e.c.
125758|L T FOODS LTD.|19990609|Prospectus|24040404000000000000|Rice|01124|Inorganic farming of non-basmati rice
125758|L T FOODS LTD.|20000331|Annual Report|80040416000000000000|Wholesale trade in manufactured products|46102|Activities of commission agents dealing in wholesale trade inwood, paper, skin, leather and fur, fuel, petroleum products, chemicals, perfumery and cosmetics, glass, minerals, ores and metals
125758|L T FOODS LTD.|20010331|Annual Report|80040416000000000000|Wholesale trade in manufactured products|46102|Activities of commission agents dealing in wholesale trade inwood, paper, skin, leather and fur, fuel, petroleum products, chemicals, perfumery and cosmetics, glass, minerals, ores and metals
125758|L T FOODS LTD.|20020331|Annual Report|80040416000000000000|Wholesale trade in manufactured products|46102|Activities of commission agents dealing in wholesale trade inwood, paper, skin, leather and fur, fuel, petroleum products, chemicals, perfumery and cosmetics, glass, minerals, ores and metals
125758|L T FOODS LTD.|20050708|Prospectus|24040404000000000000|Rice|01124|Inorganic farming of non-basmati rice
125758|L T FOODS LTD.|20060331|Annual Report|24040404000000000000|Rice|01124|Inorganic farming of non-basmati rice
125758|L T FOODS LTD.|20060630|Interim financials|24040404000000000000|Rice|01124|Inorganic farming of non-basmati rice
125758|L T FOODS LTD.|20060930|Interim financials|24040404000000000000|Rice|01124|Inorganic farming of non-basmati rice
125758|L T FOODS LTD.|20061231|Interim financials|24040404000000000000|Rice|01124|Inorganic farming of non-basmati rice
125758|L T FOODS LTD.|20070331|Annual Report|24040404000000000000|Rice|01124|Inorganic farming of non-basmati rice
125758|L T FOODS LTD.|20070630|Interim financials|24040404000000000000|Rice|01124|Inorganic farming of non-basmati rice
125758|L T FOODS LTD.|20070930|Interim financials|24040404000000000000|Rice|01124|Inorganic farming of non-basmati rice
125758|L T FOODS LTD.|20071231|Interim financials|24040404000000000000|Rice|01124|Inorganic farming of non-basmati rice
125758|L T FOODS LTD.|20080331|Annual Report|24040404000000000000|Rice|01124|Inorganic farming of non-basmati rice
125758|L T FOODS LTD.|20080630|Interim financials|24040404000000000000|Rice|01124|Inorganic farming of non-basmati rice
125758|L T FOODS LTD.|20080930|Interim financials|24040404000000000000|Rice|01124|Inorganic farming of non-basmati rice
125758|L T FOODS LTD.|20081231|Interim financials|24040404000000000000|Rice|01124|Inorganic farming of non-basmati rice
125758|L T FOODS LTD.|20090331|Annual Report|24040404000000000000|Rice|01124|Inorganic farming of non-basmati rice
125758|L T FOODS LTD.|20090630|Interim financials|24040404000000000000|Rice|01124|Inorganic farming of non-basmati rice
125758|L T FOODS LTD.|20090930|Interim financials|24040404000000000000|Rice|01124|Inorganic farming of non-basmati rice
125758|L T FOODS LTD.|20091231|Interim financials|24040404000000000000|Rice|01124|Inorganic farming of non-basmati rice
125758|L T FOODS LTD.|20100331|Annual Report|24040404000000000000|Rice|01124|Inorganic farming of non-basmati rice
125758|L T FOODS LTD.|20100630|Interim financials|24040404000000000000|Rice|01124|Inorganic farming of non-basmati rice
125758|L T FOODS LTD.|20100930|Interim financials|24040404000000000000|Rice|01124|Inorganic farming of non-basmati rice
125758|L T FOODS LTD.|20101231|Interim financials|24040404000000000000|Rice|01124|Inorganic farming of non-basmati rice
125758|L T FOODS LTD.|20110331|Annual Report|24040404000000000000|Rice|01124|Inorganic farming of non-basmati rice
125758|L T FOODS LTD.|20110630|Interim financials|24040404000000000000|Rice|01124|Inorganic farming of non-basmati rice
125758|L T FOODS LTD.|20110930|Interim financials|24040404000000000000|Rice|01124|Inorganic farming of non-basmati rice
125758|L T FOODS LTD.|20111231|Interim financials|24040404000000000000|Rice|01124|Inorganic farming of non-basmati rice
125758|L T FOODS LTD.|20120331|Annual Report|24040404000000000000|Rice|01124|Inorganic farming of non-basmati rice
125758|L T FOODS LTD.|20120630|Interim financials|24040404000000000000|Rice|01124|Inorganic farming of non-basmati rice
125758|L T FOODS LTD.|20120930|Interim financials|24040404000000000000|Rice|01124|Inorganic farming of non-basmati rice
125758|L T FOODS LTD.|20121231|Interim financials|24040404000000000000|Rice|01124|Inorganic farming of non-basmati rice
125758|L T FOODS LTD.|20130331|Annual Report|24040404000000000000|Rice|01124|Inorganic farming of non-basmati rice
125758|L T FOODS LTD.|20130630|Interim financials|24040404000000000000|Rice|01124|Inorganic farming of non-basmati rice
125758|L T FOODS LTD.|20130930|Interim financials|24040404000000000000|Rice|01124|Inorganic farming of non-basmati rice
125758|L T FOODS LTD.|20131231|Interim financials|24040404000000000000|Rice|01124|Inorganic farming of non-basmati rice
125758|L T FOODS LTD.|20140331|Annual Report|24040404000000000000|Rice|01124|Inorganic farming of non-basmati rice
125758|L T FOODS LTD.|20140630|Interim financials|24040404000000000000|Rice|01124|Inorganic farming of non-basmati rice
125758|L T FOODS LTD.|20140930|Interim financials|24040404000000000000|Rice|01124|Inorganic farming of non-basmati rice
125758|L T FOODS LTD.|20141231|Interim financials|24040404000000000000|Rice|01124|Inorganic farming of non-basmati rice
125758|L T FOODS LTD.|20150331|Annual Report|24040404000000000000|Rice|01124|Inorganic farming of non-basmati rice
125758|L T FOODS LTD.|20150630|Interim financials|24040404000000000000|Rice|01124|Inorganic farming of non-basmati rice
125758|L T FOODS LTD.|20150930|Interim financials|24040404000000000000|Rice|01124|Inorganic farming of non-basmati rice
125758|L T FOODS LTD.|20151231|Interim financials|24040404000000000000|Rice|01124|Inorganic farming of non-basmati rice
125758|L T FOODS LTD.|20160331|Annual Report|24040404000000000000|Rice|01124|Inorganic farming of non-basmati rice
125758|L T FOODS LTD.|20160630|Interim financials|24040404000000000000|Rice|01124|Inorganic farming of non-basmati rice
125758|L T FOODS LTD.|20160930|Interim financials|24040404000000000000|Rice|01124|Inorganic farming of non-basmati rice
125758|L T FOODS LTD.|20161231|Interim financials|24040404000000000000|Rice|01124|Inorganic farming of non-basmati rice
125758|L T FOODS LTD.|20170331|Annual Report|24040404000000000000|Rice|01124|Inorganic farming of non-basmati rice
125758|L T FOODS LTD.|20170630|Interim financials|24040404000000000000|Rice|01124|Inorganic farming of non-basmati rice
125758|L T FOODS LTD.|20170930|Interim financials|24040404000000000000|Rice|01124|Inorganic farming of non-basmati rice
125758|L T FOODS LTD.|20171231|Interim financials|24040404000000000000|Rice|01124|Inorganic farming of non-basmati rice
125758|L T FOODS LTD.|20180331|Annual Report|24040404000000000000|Rice|01124|Inorganic farming of non-basmati rice
125758|L T FOODS LTD.|20180630|Interim financials|24040404000000000000|Rice|01124|Inorganic farming of non-basmati rice
125758|L T FOODS LTD.|20180930|Interim financials|24040404000000000000|Rice|01124|Inorganic farming of non-basmati rice
125758|L T FOODS LTD.|20181231|Interim financials|24040404000000000000|Rice|01124|Inorganic farming of non-basmati rice
125758|L T FOODS LTD.|20190331|Annual Report|24040404000000000000|Rice|01124|Inorganic farming of non-basmati rice
125758|L T FOODS LTD.|20190630|Interim financials|24040404000000000000|Rice|01124|Inorganic farming of non-basmati rice
125758|L T FOODS LTD.|20190930|Interim financials|24040404000000000000|Rice|01124|Inorganic farming of non-basmati rice
125758|L T FOODS LTD.|20191231|Interim financials|24040404000000000000|Rice|01124|Inorganic farming of non-basmati rice
125758|L T FOODS LTD.|20200331|Annual Report|24040404000000000000|Rice|01124|Inorganic farming of non-basmati rice
125758|L T FOODS LTD.|20200630|Interim financials|24040404000000000000|Rice|01124|Inorganic farming of non-basmati rice
125758|L T FOODS LTD.|20200930|Interim financials|24040404000000000000|Rice|01124|Inorganic farming of non-basmati rice
